company_id,num_employees,amount_in,amount_out,transactions_in,transactions_out,num_customers,num_vendors,has_intuit_payments
108797075,3.0,23150.4,17698.7,45.4,36.6,22.8,24.1,0
108817811,,12072.5,87257.5,1.0,3.2,0.0,2.3,0
108840564,297.3,430154.9,84175.2,9.8,41.0,0.0,21.9,1
108861732,,0.0,0.0,0.0,0.0,0.0,0.0,0
108881820,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0
108901549,,298398.6,156586.4,97.0,162.5,35.5,49.4,0
108902197,75.8,301266.9,151388.7,22.2,202.5,0.0,110.2,1
108918613,,775.8,1039.5,5.3,1.6,4.2,0.8,0
108997310,2.0,7546.5,10909.3,1.5,15.4,0.0,4.8,0
109032159,7.0,20873.5,8920.3,8.3,3.7,1.5,3.3,0
109090479,3.5,77398.2,54170.1,2.0,109.1,0.8,65.1,1
109228722,,0.0,0.0,0.0,0.0,0.0,0.0,0
109246434,9.6,3109904.3,1431563.5,698.3,418.2,42.5,311.8,0
109371212,28.0,527594.0,339716.0,11.5,157.6,4.1,111.3,1
109420533,63.4,91914.4,56420.2,139.0,38.8,71.0,22.1,1
109458333,,10173.6,4767.7,8.1,9.6,4.5,5.8,0
109506790,2.1,49946.8,20792.3,37.1,7.8,31.0,5.2,0
109507006,,83295.9,101648.6,14.0,110.8,0.0,8.5,0
109507222,1.0,8752.6,7808.4,6.6,12.3,0.0,9.5,0
109633728,,261.0,9195.2,0.2,6.8,0.0,3.5,0
109688881,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0
109689097,,3275.0,4753.5,2.1,8.5,1.4,7.2,0
109706161,,0.0,0.0,0.0,0.0,0.0,0.0,0
109725817,43.2,83083.4,53474.4,80.9,32.3,59.6,17.9,0
109784210,,101816.5,54130.6,32.2,83.0,0.0,40.0,0
109802138,40.0,89792.7,90111.8,63.2,79.3,0.0,36.3,0
109822515,11.6,58097.0,11717.4,14.5,31.7,7.0,14.1,1
109933612,,95819.3,93737.7,150.2,60.2,0.0,36.2,0
110067246,,63267.0,41961.6,203.3,177.6,28.3,46.5,0
110086975,3.0,24845.5,10733.8,46.5,22.8,5.3,20.1,0
110198504,2.0,8032.2,7850.0,3.8,49.8,0.3,22.3,0
110422140,8.4,78070.5,38791.1,39.0,48.0,0.0,38.9,1
110422356,,21719.6,4033.2,3.3,9.2,0.3,8.2,0
110559446,18.0,72123.4,90518.1,28.5,76.8,0.1,32.6,0
110575430,27.0,37972.7,20738.5,10.8,16.2,0.1,13.3,0
110634039,,0.0,0.0,0.0,0.0,0.0,0.0,1
110652399,,25614.8,50066.4,1.5,24.3,0.2,17.1,0
110772641,2.0,9416.6,8633.9,15.6,17.8,0.0,9.1,0
110886187,2.0,230367.9,231937.6,1.8,10.0,0.8,8.8,0
110903683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
110923771,12.0,71898.7,65772.9,33.4,22.2,0.0,19.3,0
110943284,,59669.9,57358.6,3.0,21.7,1.4,19.8,0
110943500,33.0,48477.5,1.6,33.2,0.1,27.7,0.1,0
110981732,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0
111237120,4.0,9.8,11850.5,1.5,20.5,0.0,13.8,0
111361250,,52999.5,3577.3,34.3,9.8,7.8,4.2,0
111362114,,0.0,0.0,0.0,0.0,0.0,0.0,0
111414891,,363.5,420.1,0.7,0.4,0.0,0.4,0
111435411,2.0,879.6,870.6,0.8,5.3,0.0,4.4,0
111497908,37.0,250.0,2.9,0.1,0.1,0.1,0.0,0
111853018,1.0,25322.3,26082.9,4.5,26.9,0.0,18.0,0
111904210,3.0,130.2,168.6,1.7,4.6,1.7,3.6,0
111918755,,2599.5,2869.8,14.2,41.5,0.0,20.8,0
112004796,,83.3,1661.6,0.1,8.1,0.1,3.2,0
112024884,2.0,28981.0,15534.5,7.7,13.6,5.3,10.3,0
112092349,4.0,19175.1,17175.5,24.2,21.5,8.3,13.4,0
112190127,18.8,6957.5,10091.3,83.8,11.7,37.8,10.4,1
112253704,,72059.3,72287.8,8.0,30.3,6.1,4.3,0
112297768,,56153.9,50281.8,17.2,49.0,9.7,21.8,0
112328297,,7907.0,6562.9,8.3,18.9,3.8,14.4,0
112328945,13.0,17364.0,15826.9,16.8,20.2,0.0,15.8,0
112360265,1.0,258950.0,252760.3,4.5,24.4,2.2,16.3,0
112517516,11.1,56878.9,37884.2,59.5,27.0,42.3,16.4,1
112517732,8.0,43544.7,32527.8,5.4,52.4,3.8,32.8,0
112544516,5.1,9483.9,560.0,1.3,0.2,1.0,0.2,0
112544732,19.3,59635.5,18479.2,32.6,16.3,19.3,10.8,1
112637326,8.8,116864.4,52839.7,3.4,22.8,2.1,15.2,1
113293832,14.3,1554392.3,1449242.6,130.3,130.7,0.0,58.5,0
113459650,4.0,36446.6,27499.6,1.4,6.9,0.6,5.4,1
113645629,,6305.2,4521.5,32.3,11.8,29.6,7.9,0
114055603,,10025.5,17423.3,26.7,21.8,23.0,5.8,0
114188157,1.0,19166.7,11395.0,99.3,36.5,54.3,17.6,0
115319367,,116332.1,133065.7,69.6,41.5,64.3,29.8,0
115792270,1.0,20189.4,16483.0,42.9,35.5,0.1,6.5,0
117004048,11.0,185150.2,97334.9,180.3,87.6,91.0,40.3,0
117213139,3.8,29191.6,20301.3,39.3,38.5,7.6,27.8,1
118103217,,121.2,50101.2,1.7,24.3,0.3,17.1,0
118610969,21.0,344003.9,335093.0,63.1,52.3,3.4,24.8,0
118749139,,22769.8,20031.7,9.8,9.5,3.7,7.8,0
119042975,,1523.4,229364.4,2.4,20.1,0.0,16.4,0
120025358,,0.0,94083.0,0.0,9.3,0.0,6.1,0
120186713,4.2,53966.9,15974.7,36.3,30.8,33.8,15.7,0
120475581,9.0,67913.3,76570.0,3.3,33.1,1.0,24.2,0
121066350,3.3,29028.4,8968.1,30.0,10.5,24.5,8.0,0
122288137,,4374.1,4909.1,0.6,2.6,0.3,2.5,0
122485996,82.3,36842.1,39166.5,48.3,107.1,0.0,23.8,0
123134294,3.0,115616.4,91851.3,9.1,35.8,6.0,19.7,0
123235239,,1102.7,0.0,4.8,0.0,3.5,0.0,1
123834000,,19490.0,15611.9,35.3,8.6,26.3,6.5,0
125095820,1.0,87365.6,28220.6,21.5,8.2,12.2,3.9,0
125703005,10.0,147057.3,143136.5,3.6,40.9,0.0,19.4,0
125725901,155.9,88093.0,43829.9,6.8,311.0,1.4,140.2,0
125797254,1.0,0.0,6471.2,0.0,2.6,0.0,1.2,0
125883368,6.0,103195.5,57547.0,99.5,77.6,26.8,36.9,1
125928944,,0.0,2756.4,0.0,1.6,0.0,0.8,0
126128820,3.0,25364.3,17667.2,4.8,5.4,1.0,1.3,0
126150636,28.0,52996.1,53329.8,64.3,143.1,0.0,89.9,0
126172668,,244.4,47.1,1.5,0.4,0.2,0.4,0
126198445,10.2,43935.1,42601.5,25.8,105.6,23.2,68.5,1
126271310,2.0,5836.2,5795.8,3.0,12.1,1.2,6.8,0
126305222,1.0,351249.3,108422.3,2.7,68.7,2.0,52.3,0
126329703,,0.0,125.0,0.0,0.2,0.0,0.1,1
126407752,21.8,139926.1,107251.4,90.5,285.2,22.9,80.5,1
126417040,23.4,26256.3,8725.5,1.5,15.7,0.0,6.3,1
126471761,1.0,97938.6,43745.5,153.8,93.1,79.9,53.2,0
126471977,38.0,101792.8,99869.0,10.3,77.3,0.0,26.7,1
126472193,7.0,22355.6,21192.8,10.3,26.2,2.8,17.6,0
126511721,,102.3,0.0,0.9,0.0,0.5,0.0,0
126564498,55.0,833.3,1569.6,0.1,5.9,0.1,1.8,0
126564714,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0
126638227,,0.0,0.0,0.0,0.0,0.0,0.0,0
126646651,11.5,80663.8,53350.2,45.9,60.7,0.0,34.7,1
126674156,,2630.4,2842.9,4.2,6.8,0.0,3.8,0
126763221,1.9,81546.8,37993.4,229.9,136.3,178.0,64.8,1
126782661,89.0,7203.2,7204.0,1.7,6.1,0.0,4.6,0
126821398,11.8,39818.3,27261.3,13.3,63.7,0.0,20.3,1
126821830,4.0,56296.4,65995.3,43.8,89.4,0.0,63.3,0
126893615,8.1,21380.6,24107.6,11.7,62.1,0.0,41.4,0
126988153,,900.2,74.9,0.3,0.7,0.2,0.5,0
127121787,,81012.0,80463.1,2.3,5.4,0.2,4.1,0
127122003,1.0,112524.2,111312.8,8.4,43.0,4.3,18.4,0
127140363,,16798.5,6258.3,0.3,0.3,0.3,0.3,0
127140795,9.0,3678.1,3000.1,24.6,6.4,23.8,5.8,0
127222300,8.0,7475.3,7211.9,3.7,16.3,0.7,5.9,1
127222732,2.0,53026.4,0.0,152.6,0.0,26.5,0.0,0
127262765,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
127350966,1.0,2794.5,1606.7,5.0,5.4,4.2,4.0,0
127385815,,1544.6,4279.6,11.2,2.7,7.4,1.8,0
127386031,,0.0,273.1,0.0,0.1,0.0,0.1,0
127441184,4.0,20153.7,11556.9,4.0,27.3,0.0,17.0,1
127506921,183.6,617.5,127966.9,1.4,106.0,0.0,54.7,0
127544937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
127580650,,14021.3,15226.6,7.9,36.8,1.3,24.2,0
127626658,,0.0,30826.0,0.0,45.1,0.0,36.6,0
127694987,,34221.4,0.0,30.9,0.0,29.3,0.0,0
127710612,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
127729404,3.3,14617.8,5832.9,15.3,33.2,3.6,19.6,1
127768573,10.5,151405.6,151432.6,67.9,41.6,57.6,23.1,0
127844894,1.8,11714.6,10951.2,37.3,32.8,12.6,28.0,1
127845110,21.6,696702.9,627079.6,111.6,215.7,8.4,163.6,0
127917759,,294.8,716.8,0.1,0.3,0.1,0.3,0
127958367,,25228.4,26434.8,11.4,10.6,10.7,8.7,0
128087033,1.2,31371.2,28886.6,57.2,45.4,0.0,30.1,0
128087249,1.0,298.3,320.3,1.2,1.6,0.5,1.1,0
128154930,,1383.6,1368.6,3.8,8.2,3.5,7.3,0
128174443,1.0,15020.6,9552.0,27.3,53.8,8.6,22.6,1
128174659,62.6,77719.8,63834.9,45.2,103.8,2.6,20.5,0
128174875,5.9,0.0,149.2,0.0,0.3,0.0,0.2,1
128228084,35.0,125350.6,96761.7,133.1,51.0,0.0,33.5,0
128246444,3.1,43676.5,40660.4,3.3,5.1,2.6,3.3,0
128333349,,18516.7,19883.9,7.2,31.1,5.8,13.6,0
128398006,2.0,13101.5,5293.9,5.0,45.0,4.7,1.2,0
128421118,5.7,62301.8,5410.0,12.4,26.9,2.6,15.9,1
128467847,,1030.8,1008.1,8.8,7.4,8.5,5.6,0
128517168,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
128742675,,0.0,950.8,0.0,0.8,0.0,0.8,0
128914398,,194.1,39.9,0.8,0.8,0.4,0.0,0
129005623,,64.9,0.0,0.1,0.0,0.0,0.0,0
129026648,,8973.6,0.0,28.4,0.1,25.6,0.0,0
129175402,26.5,170149.2,166168.7,3.3,45.3,0.0,34.5,0
129199810,,3390.5,3962.3,1.3,11.9,0.9,7.0,0
129367429,,3114.6,2990.3,5.1,11.6,0.0,3.4,0
129440726,34.8,89641.4,97733.1,48.5,250.4,0.9,73.1,1
129473199,1.0,4330.7,5476.8,7.8,34.7,3.8,25.3,0
129776755,1.0,37153.0,35413.4,6.4,106.8,0.0,72.6,0
129776971,2.5,24541.5,30412.2,4.3,38.3,2.5,23.8,0
129804044,9.0,5.9,53.0,0.1,0.9,0.0,0.6,1
129881229,2.0,35443.0,36358.0,64.7,75.5,29.5,52.6,0
129979366,11.0,35242.0,19473.1,87.5,30.0,55.1,22.9,0
130219418,,1151.9,803.8,0.7,16.4,0.0,0.0,0
130302003,5.0,2040.8,1162.2,2.8,3.3,1.6,2.9,0
130402373,9.5,21476.8,17115.7,7.0,34.8,0.0,26.4,1
130578775,,13758.7,13934.4,7.2,111.4,0.0,61.4,0
130676553,,0.0,0.0,0.0,0.0,0.0,0.0,0
130678281,8.0,85740.7,40952.5,49.6,32.9,42.2,23.2,0
131449413,3.5,41512.5,17375.1,174.9,22.9,156.5,15.8,1
131592551,10.0,41860.1,42545.3,52.3,27.5,0.0,6.0,0
131813738,5.0,22154.6,18781.0,1.1,19.4,0.1,16.4,0
132111751,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0
132304858,10.0,888.2,2466.9,0.5,1.5,0.5,1.1,1
132305938,18.9,1019.6,15922.7,0.1,13.8,0.0,3.6,0
140197618,11.6,20954.2,12442.4,4.9,21.2,4.2,16.2,1
140199346,7.3,115408.9,134205.2,3.6,44.9,1.2,31.4,1
140518743,,75512.6,60495.2,11.6,11.1,8.0,8.0,0
141792443,5.4,41322.2,40673.2,1.8,28.1,0.8,18.4,0
142514254,,0.0,0.0,0.0,0.0,0.0,0.0,0
142871235,,0.0,0.0,0.0,0.0,0.0,0.0,0
143407499,5.0,17443.7,50448.2,79.3,40.8,25.2,8.2,0
143521909,20.0,386941.9,315218.2,42.6,134.6,0.0,81.8,0
143625735,,8264.8,8231.9,1.3,8.9,0.2,5.3,0
143813801,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0
144378650,,538.3,705.5,10.8,15.8,1.3,9.1,0
144379946,5.0,30275.7,23238.0,15.3,27.6,9.8,2.8,0
144461019,2.0,18417.0,17109.4,2.0,34.3,1.6,24.4,1
144557501,2.0,39157.5,27386.8,21.1,70.8,16.5,42.6,0
144671263,1.0,30022.8,34549.3,5.8,7.8,2.9,4.5,0
144672127,1.0,866.7,960.4,1.2,4.7,0.1,3.3,0
145005780,51.0,14440.5,23904.7,1.3,17.3,1.0,11.9,0
145106725,,2332.5,0.0,1.5,0.0,1.4,0.0,0
145306528,16.8,229980.8,207307.6,34.0,82.6,0.0,72.8,1
146593404,7.3,40482.7,12201.8,19.9,29.8,0.0,20.4,0
146693701,,9548.8,9770.9,5.4,45.8,1.7,31.3,0
149027401,,28229.5,75718.3,10.3,51.7,8.8,36.5,0
149252476,1.0,10731.5,415.7,1.7,0.8,0.8,0.7,1
149440615,,100632.5,20073.2,270.0,54.2,212.8,36.9,0
149587714,2.0,58204.1,49434.8,12.3,63.6,4.4,16.5,1
149624218,,21327.6,21625.1,7.4,48.8,0.0,4.6,0
149625082,2.0,4315.0,72.0,1.7,2.4,1.3,1.3,0
149692331,,1072.8,1046.5,1.3,8.8,0.4,7.3,0
149717028,8.0,10063.5,6354.5,20.5,7.8,14.3,4.4,0
149717460,,0.0,0.0,0.0,0.0,0.0,0.0,0
149820349,,0.0,6232.5,0.0,11.2,0.0,8.6,0
149889758,4.0,12858.9,10756.5,7.0,6.0,0.0,3.3,0
149916399,10.0,2.4,0.0,0.1,0.0,0.0,0.0,0
149917047,70.0,82969.5,86844.5,12.5,138.8,2.6,44.7,0
149934975,15.3,126851.4,79002.7,5.7,47.7,3.3,15.3,0
149955495,6.1,164499.7,132712.4,182.1,115.3,129.2,43.5,1
150110154,1.0,41349.8,40161.1,20.3,160.2,2.7,75.3,0
150401830,2.0,5240.3,0.0,27.1,0.0,24.0,0.0,0
150499319,,10481.9,5083.7,48.3,8.9,33.2,7.6,0
150503712,2.0,21497.1,19040.5,3.1,16.6,0.1,8.7,0
150503496,12.0,85250.5,84392.3,33.0,44.0,0.0,27.9,0
150577873,4.0,4427.2,7894.7,3.3,42.8,1.5,26.3,0
150637562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150694370,,10180.6,5360.6,1.0,0.4,0.4,0.4,0
150852701,,33875.5,29457.3,14.6,61.8,8.5,42.7,0
150876461,,565.6,1091.1,0.4,2.3,0.3,2.1,0
150996055,3.2,577185.5,490650.5,15.6,263.6,3.5,98.3,0
151108305,14.9,51077.0,35525.6,20.6,38.1,0.0,15.3,0
151383349,1.0,3834.6,3546.3,3.7,6.8,1.7,2.8,0
151454054,3.0,75.0,0.0,1.1,0.0,1.1,0.0,0
151532103,,1065.0,694.1,3.0,5.9,2.3,5.3,0
151884189,1.0,8613.7,8812.5,1.3,5.3,0.0,4.1,0
151904925,2.8,26476.6,6296.3,25.0,23.0,17.1,16.3,1
152218922,,11054.8,12764.6,15.3,9.4,14.5,7.9,0
152312307,,6937.4,5406.4,4.8,23.7,0.0,18.0,0
152248946,,39694.7,33540.2,75.6,63.8,1.3,33.8,0
152249162,,1488.2,10957.2,4.0,89.2,0.2,30.6,0
152277099,14.0,44433.7,27745.0,20.8,40.3,13.2,26.0,1
152430389,2.7,1384.4,32.6,0.7,0.3,0.3,0.3,1
152522262,2.0,82350.1,0.0,57.1,0.0,55.3,0.0,0
152464517,3.0,65808.6,13943.6,39.7,93.6,28.8,43.0,0
152552359,,2782.3,7319.5,0.2,1.6,0.1,1.3,0
152552575,1.0,51122.3,50412.7,67.2,81.3,0.0,31.4,0
152612048,3.0,0.2,1265.2,0.8,5.3,0.0,1.8,0
152612264,1.0,12226.8,9097.1,0.8,6.6,0.0,2.9,1
152745898,,3237.6,0.0,1.6,0.0,0.0,0.0,0
152785642,,23530.9,12206.6,47.9,25.1,0.0,20.8,0
152751946,,0.0,0.0,0.0,0.0,0.0,0.0,0
152907180,,18828.8,26257.6,11.3,59.1,0.1,43.0,0
153165592,47.7,228.4,26357.6,0.1,74.9,0.0,48.8,1
153044270,,443.6,28478.6,2.6,53.9,0.6,18.8,0
153367123,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0
153563038,,0.0,0.0,0.0,0.0,0.0,0.0,0
153690840,1.0,1781.2,0.0,3.9,0.0,2.9,0.0,0
154086342,1.0,3682.9,0.0,14.5,0.0,12.5,0.0,0
153913828,,90349.8,80160.0,17.9,14.7,15.8,11.8,0
154008941,,0.0,0.0,0.0,0.0,0.0,0.0,0
154059990,1.0,9209.8,409.5,0.1,1.3,0.1,1.2,0
154311058,522.0,0.0,0.0,0.0,0.0,0.0,0.0,0
154425179,6.7,20328.4,21918.3,22.6,40.1,1.1,28.5,1
154457220,1.0,0.0,0.0,0.2,0.0,0.0,0.0,1
154676463,,2807.9,4477.2,2.0,34.2,0.6,27.8,0
154516045,8.0,311484.5,180596.4,30.0,73.6,2.1,47.9,0
154533757,8.8,270606.2,431001.9,20.3,140.8,4.8,75.9,1
154827450,,99577.5,100405.4,0.7,28.2,0.0,25.8,0
154943731,26.3,118054.7,64679.1,13.4,76.8,8.0,34.2,0
155029413,90.9,17335.8,18203.9,1.7,32.4,0.0,13.1,0
155354642,1.0,15118.1,16722.9,18.3,56.8,0.3,40.0,0
155422323,,6413.2,6677.1,7.3,32.6,0.0,17.2,1
155510956,2.0,9606.2,1262.8,12.8,4.4,11.7,3.3,0
155575397,8.0,1.7,758.2,0.1,1.6,0.0,1.3,0
155701687,,28775.1,0.0,7115.3,0.0,172.1,0.0,0
155931946,21.4,137829.6,115037.1,42.3,112.8,8.0,64.4,1
155511604,,88.1,35432.4,0.2,40.6,0.0,30.6,0
155932162,2.0,56456.9,36852.6,36.2,29.5,27.8,20.6,1
150160914,,0.0,0.0,0.0,0.0,0.0,0.0,0
150371590,,9661.4,0.0,8.1,0.0,2.0,0.0,1
156035124,13.6,12268.3,10328.2,6.4,32.2,4.8,14.3,0
156067956,3.0,22156.0,20976.9,13.0,27.4,11.2,18.8,1
156156662,1.0,6572.8,0.0,13.6,0.0,8.2,0.0,0
156256311,2.0,20253.9,9469.8,18.3,39.4,16.3,20.6,0
155932810,42.3,396865.9,345740.5,126.9,546.0,0.0,134.7,1
155716159,1.0,13176.3,11416.8,13.3,45.8,0.9,23.0,1
156316648,1.0,6768.0,773.0,3.3,7.0,0.0,1.0,0
155780384,,12673.3,16463.6,8.9,116.3,2.0,72.9,0
155933242,95.1,56670.3,41907.7,49.1,93.4,0.1,34.6,1
156606669,1.0,14845.8,14499.0,40.0,87.0,2.3,42.0,0
155928058,,3404.2,5393.0,0.7,1.6,0.7,1.2,0
156818784,2.0,2417.9,508.7,2.0,4.8,0.0,3.8,0
156948314,1.0,2650.0,2697.3,1.5,10.2,0.0,4.4,0
157223142,19.0,116579.3,107157.1,46.9,70.2,0.0,27.9,0
156607533,33.0,203866.9,191263.5,28.8,151.8,14.7,17.1,0
157414305,7.0,0.0,11319.6,0.0,9.3,0.0,2.3,0
157415385,,4101.7,19319.6,1.3,22.9,0.5,16.8,0
157653493,,0.0,0.0,0.0,0.0,0.0,0.0,0
156949610,,0.0,15357.8,0.0,11.1,0.0,9.8,0
156949826,,2629.1,2198.5,3.7,5.5,1.6,3.7,0
157787127,8.0,139601.3,120942.6,30.1,117.6,0.8,60.6,0
158074699,18.0,9993.6,11861.5,3.3,17.3,1.8,10.8,0
158191485,1.0,10110.6,10274.0,1.8,22.7,1.0,16.4,0
158785278,4.0,14728.1,13106.4,6.0,55.6,0.3,28.8,0
158785494,,5323.8,5360.7,13.7,17.7,5.1,12.5,0
157531091,1.0,35179.3,9809.0,85.2,19.4,63.1,0.0,0
159733460,,80720.3,113848.9,4.3,21.8,0.5,16.5,0
159284606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
161529600,9.7,28497.1,14492.7,36.8,74.2,27.0,28.4,1
161967438,3.0,15570.9,11774.2,15.2,43.7,1.0,29.4,1
161967654,,20.8,0.0,0.1,0.0,0.1,0.0,0
164058710,,15963.2,683.5,4.3,1.0,1.6,0.7,0
160399327,,4846.4,9188.2,1.3,11.5,0.0,9.4,0
164345275,10.0,63348.3,47917.3,48.9,36.7,46.4,32.9,1
160755444,2.0,91110.7,90074.1,11.7,16.0,3.6,7.3,0
165248313,,1155.3,1932.0,0.4,3.3,0.4,3.3,0
165525301,4.3,80812.3,12798.8,87.8,58.8,60.9,2.3,1
165789113,,369.8,346.1,0.2,4.6,0.2,0.0,0
165789545,,1829.3,0.0,2.3,0.0,2.2,0.0,0
165789977,1.6,11797.1,8676.1,40.1,26.6,33.4,18.3,0
166011380,,0.0,0.0,0.0,0.0,0.0,0.0,0
166193687,1.0,41892.4,36863.5,26.9,42.4,8.7,33.9,0
164060222,5.9,26728.8,22440.7,47.1,64.5,29.5,38.0,0
167445282,4.0,892.0,0.0,0.6,0.0,0.2,0.0,0
167600084,,0.0,0.0,0.0,0.0,0.0,0.0,0
167059500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
168161909,3.7,31710.4,25850.0,24.6,80.6,15.4,34.1,0
168337520,8.0,39700.4,57871.1,9.7,40.3,4.6,24.1,0
165790841,12.0,108709.5,108457.9,38.7,88.7,0.0,69.6,0
168941249,,7217.2,7011.4,7.3,20.4,6.3,14.6,0
167061228,,0.0,27972.0,0.0,12.8,0.0,11.3,0
169115132,,11624.5,2698.5,1.8,26.1,0.0,23.5,0
169946960,,4029.8,3848.6,29.4,15.3,12.0,0.0,0
169947392,25.5,163787.5,86331.8,60.2,56.8,0.0,21.8,1
169947824,5.2,113814.0,72190.1,27.9,41.7,20.8,28.5,0
166837665,1.0,10069.7,4056.6,19.9,29.4,9.3,15.8,0
170231365,1.0,5002.1,2761.2,1.8,16.4,0.3,10.2,1
170366511,,15369.9,10877.1,26.3,31.5,12.7,14.9,0
156712798,2.9,18154.8,9144.0,35.1,36.6,20.4,11.6,0
170610378,,1240.4,187.5,4.6,0.5,4.2,0.5,0
170829478,2.0,18526.5,13848.3,5.0,21.8,4.0,3.9,0
170955120,,206.7,0.0,0.4,0.0,0.3,0.0,0
169115348,,55631.5,31011.0,11.8,12.7,6.1,4.3,0
171089402,,9318.4,8367.0,9.0,84.6,4.1,23.4,0
171510176,1.0,30549.1,16473.6,46.5,8.4,39.8,5.4,0
171726611,1.0,7908.3,0.0,0.8,0.0,0.7,0.0,0
171980703,39.9,192443.2,168399.3,18.4,153.7,0.6,75.4,1
172208227,,32.1,0.0,0.1,0.0,0.0,0.0,0
172779988,20.4,14624.2,13167.7,14.5,71.6,0.0,30.8,0
172897781,,1614.2,548.1,1.3,2.5,1.0,1.9,0
173103200,1.0,8592.5,216.7,11.5,0.2,9.8,0.1,1
173476238,7.0,71872.9,138058.7,2.3,98.8,0.3,85.1,1
173476454,25.7,34168.7,24155.8,1.1,33.3,0.0,26.2,1
173786779,1.0,2963.0,5275.9,2.5,0.8,2.2,0.0,0
173938341,4.0,13895.8,19797.7,0.5,6.3,0.4,5.5,0
173938773,,1267.7,0.0,1.3,0.0,1.3,0.0,0
174073919,,0.2,12589.5,0.1,19.5,0.0,6.6,0
174766138,2.9,14914.2,12605.3,7.3,8.6,3.5,6.3,1
176125447,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
176125879,,6610.7,348.5,7.8,8.8,3.9,4.8,0
176180311,,11704.0,9931.9,3.9,6.7,1.9,4.4,0
176247560,,536.8,0.0,0.6,0.0,0.6,0.0,0
176348362,,21978.7,20754.3,9.9,53.1,0.0,37.3,0
176397467,3.6,69787.3,44656.0,2.6,67.6,0.2,38.1,1
155936698,7.0,234507.8,72281.4,3.7,73.5,1.3,26.7,0
176579558,1.0,986.3,592.8,7.3,13.6,4.6,7.9,0
176682015,1.0,21314.5,0.0,13.3,0.0,9.9,0.0,1
176729392,,5669.3,5671.7,2.5,15.8,0.3,12.7,0
176730040,1.0,1019.9,1101.1,4.3,21.2,1.7,7.6,0
169282030,,58975.4,38680.7,2.6,33.1,0.8,21.7,0
177019772,2.0,11564.7,11827.4,10.7,10.6,0.0,8.6,0
177058293,3.0,13103.6,7679.5,0.7,16.3,0.3,8.1,0
177058725,4.3,35663.5,60910.1,9.1,46.1,4.1,36.8,1
177086157,25.5,8462.0,38277.5,11.5,147.6,0.0,55.4,1
177219359,2.0,971.1,939.0,23.2,11.8,11.0,11.3,0
177266952,8.0,23172.9,23802.1,5.9,54.3,0.0,32.8,0
172658450,302.8,50269.8,14110.6,16.0,17.4,4.9,10.8,1
177609245,1.0,3205.2,16184.7,0.8,11.3,0.0,7.6,0
177442131,,1297.4,1516.7,3.8,2.8,3.6,2.4,0
177794792,2.8,16283.6,19628.5,12.2,74.1,0.7,44.2,1
177839361,,0.0,0.0,0.0,0.0,0.0,0.0,0
177875865,24.5,190629.4,59546.8,28.6,40.4,0.0,21.1,0
178007987,2.0,1613.8,0.0,28.1,0.0,8.2,0.0,0
178063140,,892.9,293.3,4.8,0.5,4.5,0.5,0
178152062,,0.0,0.0,0.0,0.0,0.0,0.0,0
178152710,,0.0,580012.0,0.0,62.3,0.0,31.8,0
178205414,2.0,10797.8,0.0,5.8,0.0,5.2,0.0,0
155937130,,57771.3,61462.8,43.5,113.8,1.1,16.4,0
178252359,49.6,48982.3,39962.5,24.3,76.7,0.8,32.3,0
178300816,19.6,401798.8,348753.1,4.2,149.1,1.9,99.2,0
178390097,1.0,12493.7,8209.2,7.7,8.9,2.1,6.8,0
178429050,,13900.4,13619.2,4.8,72.4,0.0,46.0,0
178572188,1.0,83674.7,85931.0,4.0,8.8,1.8,7.2,0
178650237,,12385.0,13567.7,10.7,56.4,1.8,45.7,0
177700111,1.0,92368.4,93343.4,2.2,61.2,1.3,39.2,1
149580081,1.0,7217.4,252603.8,0.3,94.6,0.0,38.5,0
178824120,2.0,9995.4,5087.0,0.5,53.3,0.3,24.8,1
178879489,1.0,30715.5,30263.4,2.1,68.8,0.0,20.6,0
178942850,,2966.8,2913.4,4.6,16.9,2.5,9.8,0
178995122,,6171.4,1788.8,12.9,7.4,7.8,5.2,0
179027811,9.8,87050.9,63408.3,53.4,87.0,0.0,51.8,1
179096788,,887.0,503.6,5.5,3.8,4.3,3.3,0
179119252,13.9,113106.6,100375.4,14.1,18.4,7.3,0.9,0
179197085,,1351.5,807.4,8.3,6.2,2.5,5.2,0
179319703,1.9,6439.5,2621.8,8.1,15.2,7.2,8.5,1
179351096,5.0,97015.8,85047.5,4.6,14.1,2.0,11.4,0
179425473,7.4,70428.8,33197.0,108.8,50.7,88.4,31.8,0
